# 250
  0.144E+01  0.114E+01
  0.152E+01  0.113E+01
  0.160E+01  0.112E+01
  0.168E+01  0.112E+01
  0.176E+01  0.111E+01
  0.184E+01  0.110E+01
  0.192E+01  0.109E+01
  0.200E+01  0.108E+01
  0.208E+01  0.107E+01
  0.216E+01  0.106E+01
  0.224E+01  0.105E+01
  0.232E+01  0.104E+01
  0.240E+01  0.103E+01
  0.248E+01  0.102E+01
  0.256E+01  0.100E+01
  0.264E+01  0.991E+00
  0.272E+01  0.978E+00
  0.280E+01  0.964E+00
  0.288E+01  0.949E+00
  0.296E+01  0.934E+00
  0.304E+01  0.918E+00
  0.312E+01  0.903E+00
  0.320E+01  0.886E+00
  0.328E+01  0.869E+00
  0.336E+01  0.852E+00
  0.344E+01  0.834E+00
  0.352E+01  0.816E+00
  0.360E+01  0.798E+00
  0.368E+01  0.779E+00
  0.376E+01  0.759E+00
  0.384E+01  0.740E+00
  0.392E+01  0.720E+00
  0.400E+01  0.700E+00
  0.408E+01  0.679E+00
  0.416E+01  0.659E+00
  0.424E+01  0.638E+00
  0.432E+01  0.616E+00
  0.440E+01  0.595E+00
  0.448E+01  0.573E+00
  0.456E+01  0.552E+00
  0.464E+01  0.530E+00
  0.472E+01  0.508E+00
  0.480E+01  0.486E+00
  0.488E+01  0.464E+00
  0.496E+01  0.442E+00
  0.504E+01  0.420E+00
  0.512E+01  0.398E+00
  0.520E+01  0.376E+00
  0.528E+01  0.355E+00
  0.536E+01  0.333E+00
  0.544E+01  0.312E+00
  0.552E+01  0.291E+00
  0.560E+01  0.270E+00
  0.568E+01  0.250E+00
  0.576E+01  0.230E+00
  0.584E+01  0.210E+00
  0.592E+01  0.191E+00
  0.600E+01  0.172E+00
  0.608E+01  0.154E+00
  0.616E+01  0.137E+00
  0.624E+01  0.120E+00
  0.632E+01  0.104E+00
  0.640E+01  0.890E-01
  0.648E+01  0.746E-01
  0.656E+01  0.611E-01
  0.664E+01  0.485E-01
  0.672E+01  0.370E-01
  0.680E+01  0.266E-01
  0.688E+01  0.172E-01
  0.696E+01  0.914E-02
  0.704E+01  0.230E-02
  0.712E+01 -0.320E-02
  0.720E+01 -0.729E-02
  0.728E+01 -0.991E-02
  0.736E+01 -0.110E-01
  0.744E+01 -0.104E-01
  0.752E+01 -0.813E-02
  0.760E+01 -0.408E-02
  0.768E+01  0.183E-02
  0.776E+01  0.968E-02
  0.784E+01  0.196E-01
  0.792E+01  0.315E-01
  0.800E+01  0.457E-01
  0.808E+01  0.622E-01
  0.816E+01  0.810E-01
  0.824E+01  0.102E+00
  0.832E+01  0.126E+00
  0.840E+01  0.153E+00
  0.848E+01  0.182E+00
  0.856E+01  0.214E+00
  0.864E+01  0.249E+00
  0.872E+01  0.287E+00
  0.880E+01  0.328E+00
  0.888E+01  0.373E+00
  0.896E+01  0.421E+00
  0.904E+01  0.472E+00
  0.912E+01  0.527E+00
  0.920E+01  0.586E+00
  0.928E+01  0.648E+00
  0.936E+01  0.715E+00
  0.944E+01  0.785E+00
  0.952E+01  0.860E+00
  0.960E+01  0.939E+00
  0.968E+01  0.102E+01
  0.976E+01  0.111E+01
  0.984E+01  0.120E+01
  0.992E+01  0.130E+01
  0.100E+02  0.140E+01
